person_id,height,bust,waist,hips,product_id,garment_bust,garment_waist,garment_hip,garment_length,garment_sleeve,label_status,bust_ease,waist_ease,hip_ease,bust_ratio,waist_ratio,hip_ratio,bust_mismatch,waist_mismatch,hip_mismatch,bust_relative_mismatch,waist_relative_mismatch,hip_relative_mismatch,mean_ease,ease_std,known_fit_dimensions,tight_dimension_count,extreme_ease_count,length_height_ratio,physical_mismatch,missing_measurement_count,measurement_complete
Chesska,173.0,89.0,69.0,94.0,the-stitch-v-neck-knit#PinkMarle,167.0,,151.0,77.0,,unknown,78.0,,57.0,1.8764044943820224,,1.6063829787234043,78.0,,57.0,0.8764044943820225,,0.6063829787234043,67.5,14.849242404917497,2,0,2,0.44508670520231214,0.7413937365527135,2,False
Chesska,173.0,89.0,69.0,94.0,spot-layered-tee#Blue,120.0,130.0,146.0,63.0,61.0,unknown,31.0,61.0,52.0,1.348314606741573,1.8840579710144927,1.553191489361702,31.0,61.0,52.0,0.34831460674157305,0.8840579710144928,0.5531914893617021,48.0,15.394804318340652,3,0,2,0.36416184971098264,0.5951880223725894,0,True
Chesska,173.0,89.0,69.0,94.0,suri-bell-sleeve-top#GreyMarle,108.0,102.0,104.0,63.0,66.0,unknown,19.0,33.0,10.0,1.2134831460674158,1.4782608695652173,1.1063829787234043,19.0,33.0,10.0,0.21348314606741572,0.4782608695652174,0.10638297872340426,20.666666666666668,11.590225767142472,3,0,0,0.36416184971098264,0.26604233145201245,0,True
Chesska,173.0,89.0,69.0,94.0,rory-spliced-zip-hoodie#Slate,108.0,108.0,106.0,63.0,73.0,unknown,19.0,39.0,12.0,1.2134831460674158,1.565217391304348,1.127659574468085,19.0,39.0,12.0,0.21348314606741572,0.5652173913043478,0.1276595744680851,23.333333333333332,14.0118997046558,3,0,0,0.36416184971098264,0.3021200372799495,0,True
Chesska,173.0,89.0,69.0,94.0,pocket-shirt-1#Ivory,100.0,110.0,116.0,84.0,60.0,unknown,11.0,41.0,22.0,1.1235955056179776,1.5942028985507246,1.2340425531914894,11.0,41.0,22.0,0.12359550561797752,0.5942028985507246,0.23404255319148937,24.666666666666668,15.17673658377628,3,0,0,0.48554913294797686,0.3172803191200638,0,True
Chesska,173.0,89.0,69.0,94.0,the-pleated-sleeve-top#Sage,135.0,,,67.0,63.0,unknown,46.0,,,1.5168539325842696,,,46.0,,,0.5168539325842697,,,46.0,,1,0,0,0.3872832369942196,0.5168539325842697,2,False
Chesska,173.0,89.0,69.0,94.0,ruffle-hem-jersey-top#Pink,110.0,114.0,126.0,72.0,62.0,unknown,21.0,45.0,32.0,1.2359550561797752,1.6521739130434783,1.3404255319148937,21.0,45.0,32.0,0.23595505617977527,0.6521739130434783,0.3404255319148936,32.666666666666664,12.013880860626733,3,0,0,0.4161849710982659,0.40951816704604904,0,True
Chesska,173.0,89.0,69.0,94.0,cross-over-top-with-pocket#NavyMustrd,120.0,130.0,130.0,60.0,61.0,unknown,31.0,61.0,36.0,1.348314606741573,1.8840579710144927,1.3829787234042554,31.0,61.0,36.0,0.34831460674157305,0.8840579710144928,0.3829787234042553,42.666666666666664,16.072751268321593,3,0,1,0.3468208092485549,0.538450433720107,0,True
Chesska,173.0,89.0,69.0,94.0,belle-half-sleeve-boat-tee#White,111.0,107.0,121.0,58.0,41.0,unknown,22.0,38.0,27.0,1.247191011235955,1.5507246376811594,1.2872340425531914,22.0,38.0,27.0,0.24719101123595505,0.5507246376811594,0.2872340425531915,29.0,8.18535277187245,3,0,0,0.3352601156069364,0.36171656382343526,0,True
Chesska,173.0,89.0,69.0,94.0,hacienda-tunic-pushkar#Cornflower,100.0,120.0,140.0,60.0,51.0,unknown,11.0,51.0,46.0,1.1235955056179776,1.7391304347826086,1.4893617021276595,11.0,51.0,46.0,0.12359550561797752,0.7391304347826086,0.48936170212765956,36.0,21.79449471770337,3,0,1,0.3468208092485549,0.4506958808427486,0,True
Chesska,173.0,89.0,69.0,94.0,lola-bell-sleeve-top-entangled-vines#Gold,128.0,,138.0,66.0,24.0,unknown,39.0,,44.0,1.4382022471910112,,1.4680851063829787,39.0,,44.0,0.43820224719101125,,0.46808510638297873,41.5,3.5355339059327378,2,0,0,0.3815028901734104,0.45314367678699496,1,False
Chesska,173.0,89.0,69.0,94.0,geneva-v-neck-top#ClaySpot,120.0,120.0,120.0,66.0,65.0,unknown,31.0,51.0,26.0,1.348314606741573,1.7391304347826086,1.2765957446808511,31.0,51.0,26.0,0.34831460674157305,0.7391304347826086,0.2765957446808511,36.0,13.228756555322953,3,0,1,0.3815028901734104,0.4546802620683443,0,True
Chesska,173.0,89.0,69.0,94.0,cara-tee-2#BlackSpot,102.0,,108.0,69.0,30.0,unknown,13.0,,14.0,1.146067415730337,,1.148936170212766,13.0,,14.0,0.14606741573033707,,0.14893617021276595,13.5,0.7071067811865476,2,0,0,0.3988439306358382,0.14750179297155153,1,False
Chesska,173.0,89.0,69.0,94.0,layer-me-bamboo-rouched-sleeve-tee#Black,109.0,99.0,113.0,64.0,71.0,unknown,20.0,30.0,19.0,1.2247191011235956,1.434782608695652,1.202127659574468,20.0,30.0,19.0,0.2247191011235955,0.43478260869565216,0.20212765957446807,23.0,6.082762530298219,3,0,0,0.3699421965317919,0.2872097897979053,0,True
Chesska,173.0,89.0,69.0,94.0,linen-cotton-shirt#White,112.0,120.0,132.0,72.0,40.0,unknown,23.0,51.0,38.0,1.2584269662921348,1.7391304347826086,1.4042553191489362,23.0,51.0,38.0,0.25842696629213485,0.7391304347826086,0.40425531914893614,37.333333333333336,14.011899704655802,3,0,1,0.4161849710982659,0.46727090674122657,0,True
Chesska,173.0,89.0,69.0,94.0,sugar-snaps-throw-jacket#Duckegg,169.0,176.0,94.0,100.0,36.0,unknown,80.0,107.0,0.0,1.898876404494382,2.550724637681159,1.0,80.0,107.0,0.0,0.898876404494382,1.5507246376811594,0.0,62.333333333333336,55.644706247165445,3,0,2,0.5780346820809249,0.8165336807251805,0,True
Chesska,173.0,89.0,69.0,94.0,layered-top-2#Navy,96.0,100.0,110.0,66.0,,unknown,7.0,31.0,16.0,1.0786516853932584,1.4492753623188406,1.1702127659574468,7.0,31.0,16.0,0.07865168539325842,0.4492753623188406,0.1702127659574468,18.0,12.12435565298214,3,0,0,0.3815028901734104,0.23271327122318194,1,False
Chesska,173.0,89.0,69.0,94.0,fundamental-rib-long-sleeve-tee#Black,116.0,108.0,116.0,72.0,70.0,unknown,27.0,39.0,22.0,1.303370786516854,1.565217391304348,1.2340425531914894,27.0,39.0,22.0,0.30337078651685395,0.5652173913043478,0.23404255319148937,29.333333333333332,8.736894948054106,3,0,0,0.4161849710982659,0.36754357700423035,0,True
Chesska,173.0,89.0,69.0,94.0,the-panel-luxe-top#SilvWhite,102.0,94.0,110.0,72.0,69.0,unknown,13.0,25.0,16.0,1.146067415730337,1.3623188405797102,1.1702127659574468,13.0,25.0,16.0,0.14606741573033707,0.36231884057971014,0.1702127659574468,18.0,6.244997998398398,3,0,0,0.4161849710982659,0.22619967408916467,0,True
Chesska,173.0,89.0,69.0,94.0,falling-flowers-cardi#GreyMarle,141.0,133.0,135.0,104.0,78.0,unknown,52.0,64.0,41.0,1.5842696629213484,1.9275362318840579,1.4361702127659575,52.0,64.0,41.0,0.5842696629213483,0.927536231884058,0.43617021276595747,52.333333333333336,11.50362261782493,3,0,2,0.6011560693641619,0.6493253691904546,0,True
Chesska,173.0,89.0,69.0,94.0,neptune-top-1#PrimBlack,108.0,110.0,120.0,75.0,53.0,unknown,19.0,41.0,26.0,1.2134831460674158,1.5942028985507246,1.2765957446808511,19.0,41.0,26.0,0.21348314606741572,0.5942028985507246,0.2765957446808511,28.666666666666668,11.239810200058244,3,0,0,0.43352601156069365,0.3614272630996638,0,True
Chesska,173.0,89.0,69.0,94.0,paint-stroke-top#Strokes,128.0,104.0,170.0,62.0,68.0,unknown,39.0,35.0,76.0,1.4382022471910112,1.5072463768115942,1.8085106382978724,39.0,35.0,76.0,0.43820224719101125,0.5072463768115942,0.8085106382978723,50.0,22.60530911091463,3,0,1,0.3583815028901734,0.5846530874334926,0,True
Chesska,173.0,89.0,69.0,94.0,the-define-flute-sleeve-blouse#Black,121.0,121.0,134.0,65.0,63.0,unknown,32.0,52.0,40.0,1.3595505617977528,1.7536231884057971,1.425531914893617,32.0,52.0,40.0,0.3595505617977528,0.7536231884057971,0.425531914893617,41.333333333333336,10.066445913694333,3,0,1,0.37572254335260113,0.5129018883657223,0,True
Chesska,173.0,89.0,69.0,94.0,wonderlust-tee#BurntOran,140.0,138.0,138.0,62.0,53.0,unknown,51.0,69.0,44.0,1.5730337078651686,2.0,1.4680851063829787,51.0,69.0,44.0,0.5730337078651685,1.0,0.46808510638297873,54.666666666666664,12.897028081435403,3,0,2,0.3583815028901734,0.6803729380827157,0,True
Chesska,173.0,89.0,69.0,94.0,grace-oversized-knit#StoneBlack,120.0,140.0,140.0,65.0,30.0,unknown,31.0,71.0,46.0,1.348314606741573,2.028985507246377,1.4893617021276595,31.0,71.0,46.0,0.34831460674157305,1.0289855072463767,0.48936170212765956,49.333333333333336,20.207259421636902,3,0,1,0.37572254335260113,0.6222206053718697,0,True
Chesska,173.0,89.0,69.0,94.0,marquax-tunic#OnyxSpeck,122.0,120.0,148.0,75.0,43.0,unknown,33.0,51.0,54.0,1.3707865168539326,1.7391304347826086,1.574468085106383,33.0,51.0,54.0,0.3707865168539326,0.7391304347826086,0.574468085106383,46.0,11.357816691600547,3,0,2,0.43352601156069365,0.5614616789143081,0,True
Chesska,173.0,89.0,69.0,94.0,hydrangea-kimono#Hydrangea,130.0,,,122.0,69.0,unknown,41.0,,,1.4606741573033708,,,41.0,,,0.4606741573033708,,,41.0,,1,0,0,0.7052023121387283,0.4606741573033708,2,False
Chesska,173.0,89.0,69.0,94.0,milan-stretch-top#NavyWhtStr,130.0,122.0,126.0,62.0,57.0,unknown,41.0,53.0,32.0,1.4606741573033708,1.7681159420289856,1.3404255319148937,41.0,53.0,32.0,0.4606741573033708,0.7681159420289855,0.3404255319148936,42.0,10.535653752852738,3,0,1,0.3583815028901734,0.5230718770824166,0,True
Chesska,173.0,89.0,69.0,94.0,long-sleeve-softly-swinging-bamboo-tee#Smoke,113.0,121.0,153.0,78.0,72.0,unknown,24.0,52.0,59.0,1.2696629213483146,1.7536231884057971,1.627659574468085,24.0,52.0,59.0,0.2696629213483146,0.7536231884057971,0.6276595744680851,45.0,18.520259177452136,3,0,2,0.4508670520231214,0.5503152280740656,0,True
Chesska,173.0,89.0,69.0,94.0,the-stripe-jersey-top#Pink,136.0,108.0,108.0,70.0,52.0,unknown,47.0,39.0,14.0,1.5280898876404494,1.565217391304348,1.148936170212766,47.0,39.0,14.0,0.5280898876404494,0.5652173913043478,0.14893617021276595,33.333333333333336,17.214335111567145,3,0,0,0.4046242774566474,0.4140811497191878,0,True
Chesska,173.0,89.0,69.0,94.0,milan-stretch-top#White,130.0,122.0,126.0,62.0,57.0,unknown,41.0,53.0,32.0,1.4606741573033708,1.7681159420289856,1.3404255319148937,41.0,53.0,32.0,0.4606741573033708,0.7681159420289855,0.3404255319148936,42.0,10.535653752852738,3,0,1,0.3583815028901734,0.5230718770824166,0,True
Chesska,173.0,89.0,69.0,94.0,waterfall-cardi-1#Black,102.0,110.0,122.0,65.0,65.0,unknown,13.0,41.0,28.0,1.146067415730337,1.5942028985507246,1.297872340425532,13.0,41.0,28.0,0.14606741573033707,0.5942028985507246,0.2978723404255319,27.333333333333332,14.0118997046558,3,0,0,0.37572254335260113,0.3460475515688645,0,True
Chesska,173.0,89.0,69.0,94.0,birds-tee-1#Navy,102.0,98.0,116.0,63.0,64.0,unknown,13.0,29.0,22.0,1.146067415730337,1.4202898550724639,1.2340425531914894,13.0,29.0,22.0,0.14606741573033707,0.42028985507246375,0.23404255319148937,21.333333333333332,8.020806277010644,3,0,0,0.36416184971098264,0.2667999413314301,0,True
Chesska,173.0,89.0,69.0,94.0,falling-for-you-top#Blue,131.0,130.0,161.0,70.0,56.0,unknown,42.0,61.0,67.0,1.4719101123595506,1.8840579710144927,1.7127659574468086,42.0,61.0,67.0,0.47191011235955055,0.8840579710144928,0.7127659574468085,56.666666666666664,13.051181300301261,3,0,2,0.4046242774566474,0.6895780136069506,0,True
Chesska,173.0,89.0,69.0,94.0,the-cotton-blend-stripe-jumper#BlueStripe,124.0,,,76.0,47.0,unknown,35.0,,,1.3932584269662922,,,35.0,,,0.39325842696629215,,,35.0,,1,0,0,0.4393063583815029,0.39325842696629215,2,False
Chesska,173.0,89.0,69.0,94.0,the-daily-essential-jumper#Grey,132.0,132.0,,65.0,73.0,unknown,43.0,63.0,,1.4831460674157304,1.9130434782608696,,43.0,63.0,,0.48314606741573035,0.9130434782608695,,53.0,14.142135623730951,2,0,1,0.37572254335260113,0.6980947728382999,1,False
Chesska,173.0,89.0,69.0,94.0,beloved-stripe-pull-over-hoodie#NavyWhite,136.0,122.0,120.0,63.0,72.0,unknown,47.0,53.0,26.0,1.5280898876404494,1.7681159420289856,1.2765957446808511,47.0,53.0,26.0,0.5280898876404494,0.7681159420289855,0.2765957446808511,42.0,14.177446878757825,3,0,1,0.36416184971098264,0.5242671914500954,0,True
Chesska,173.0,89.0,69.0,94.0,the-cross-over-printed-blouse#Leopard,134.0,129.0,138.0,64.0,80.0,unknown,45.0,60.0,44.0,1.5056179775280898,1.8695652173913044,1.4680851063829787,45.0,60.0,44.0,0.5056179775280899,0.8695652173913043,0.46808510638297873,49.666666666666664,8.962886439832502,3,0,1,0.3699421965317919,0.614422767100791,0,True
Chesska,173.0,89.0,69.0,94.0,triangle-detail-long-sleeve-tee#Bordeaux,120.0,128.0,146.0,76.0,64.0,unknown,31.0,59.0,52.0,1.348314606741573,1.855072463768116,1.553191489361702,31.0,59.0,52.0,0.34831460674157305,0.855072463768116,0.5531914893617021,47.333333333333336,14.571661996262929,3,0,2,0.4393063583815029,0.5855261866237971,0,True
Chesska,173.0,89.0,69.0,94.0,melbourne-stretch-cardigan#Black,116.0,95.0,100.0,60.0,70.0,unknown,27.0,26.0,6.0,1.303370786516854,1.3768115942028984,1.0638297872340425,27.0,26.0,6.0,0.30337078651685395,0.37681159420289856,0.06382978723404255,19.666666666666668,11.846237095944574,3,0,0,0.3468208092485549,0.24800405598459832,0,True
Chesska,173.0,89.0,69.0,94.0,aztec-cardigan#Orange,104.0,95.0,104.0,78.0,72.0,unknown,15.0,26.0,10.0,1.1685393258426966,1.3768115942028984,1.1063829787234043,15.0,26.0,10.0,0.16853932584269662,0.37681159420289856,0.10638297872340426,17.0,8.18535277187245,3,0,0,0.4508670520231214,0.2172446329229998,0,True
Chesska,173.0,89.0,69.0,94.0,the-asymmetrical-tank-top#HotPink,128.0,131.0,141.0,66.0,,unknown,39.0,62.0,47.0,1.4382022471910112,1.8985507246376812,1.5,39.0,62.0,47.0,0.43820224719101125,0.8985507246376812,0.5,49.333333333333336,11.676186592091328,3,0,1,0.3815028901734104,0.6122509906095641,1,False
Chesska,173.0,89.0,69.0,94.0,the-cotton-bamboo-ls-top#NavyStripe,137.0,,134.0,67.0,,unknown,48.0,,40.0,1.5393258426966292,,1.425531914893617,48.0,,40.0,0.5393258426966292,,0.425531914893617,44.0,5.656854249492381,2,0,0,0.3872832369942196,0.4824288787951231,2,False
Chesska,173.0,89.0,69.0,94.0,the-cotton-bamboo-tank#Moonbeam,115.0,124.0,149.0,71.0,,unknown,26.0,55.0,55.0,1.2921348314606742,1.7971014492753623,1.5851063829787233,26.0,55.0,55.0,0.29213483146067415,0.7971014492753623,0.5851063829787234,45.333333333333336,16.74315780649915,3,0,2,0.41040462427745666,0.5581142212382533,1,False
Chesska,173.0,89.0,69.0,94.0,freya-fringe-blouse#Navy,100.0,104.0,126.0,67.0,,unknown,11.0,35.0,32.0,1.1235955056179776,1.5072463768115942,1.3404255319148937,11.0,35.0,32.0,0.12359550561797752,0.5072463768115942,0.3404255319148936,26.0,13.076696830622021,3,0,0,0.3872832369942196,0.3237558047814884,1,False
Chesska,173.0,89.0,69.0,94.0,moonlight-kisses-bamboo-tee#White,117.0,121.0,151.0,80.0,70.0,unknown,28.0,52.0,57.0,1.3146067415730338,1.7536231884057971,1.6063829787234043,28.0,52.0,57.0,0.3146067415730337,0.7536231884057971,0.6063829787234043,45.666666666666664,15.50268793897798,3,0,2,0.4624277456647399,0.5582043029007451,0,True
Chesska,173.0,89.0,69.0,94.0,monaco-knot-top#HeatheGrey,86.0,76.0,82.0,64.0,70.0,unknown,-3.0,7.0,-12.0,0.9662921348314607,1.1014492753623188,0.8723404255319149,3.0,7.0,12.0,0.033707865168539325,0.10144927536231885,0.1276595744680851,-2.6666666666666665,9.50438495292217,3,2,0,0.3699421965317919,0.08760557166631443,0,True
Chesska,173.0,89.0,69.0,94.0,nova-lux-solid-v-neck-placket-shirt#CloudDance,102.0,104.0,110.0,64.0,69.0,unknown,13.0,35.0,16.0,1.146067415730337,1.5072463768115942,1.1702127659574468,13.0,35.0,16.0,0.14606741573033707,0.5072463768115942,0.1702127659574468,21.333333333333332,11.930353445448855,3,0,0,0.3699421965317919,0.27450885283312604,0,True
Chesska,173.0,89.0,69.0,94.0,nuzuri-longline-cardi#Forest,124.0,,160.0,125.0,73.0,unknown,35.0,,66.0,1.3932584269662922,,1.702127659574468,35.0,,66.0,0.39325842696629215,,0.7021276595744681,50.5,21.920310216782973,2,0,1,0.7225433526011561,0.5476930432703802,1,False
Chesska,173.0,89.0,69.0,94.0,pulkari-emb-top#Pulkari,98.0,100.0,106.0,70.0,38.0,unknown,9.0,31.0,12.0,1.101123595505618,1.4492753623188406,1.127659574468085,9.0,31.0,12.0,0.10112359550561797,0.4492753623188406,0.1276595744680851,17.333333333333332,11.930353445448855,3,0,0,0.4046242774566474,0.22601951076418123,0,True
Chesska,173.0,89.0,69.0,94.0,meredith-78-oversized-pullover-knit#WhiteCapGr,164.0,164.0,,56.0,55.0,unknown,75.0,95.0,,1.8426966292134832,2.3768115942028984,,75.0,95.0,,0.8426966292134831,1.3768115942028984,,85.0,14.142135623730951,2,0,2,0.3236994219653179,1.1097541117081908,1,False
Chesska,173.0,89.0,69.0,94.0,ally-long-sleeve-tee#CosmosPr,88.0,86.0,94.0,64.0,71.0,unknown,-1.0,17.0,0.0,0.9887640449438202,1.2463768115942029,1.0,1.0,17.0,0.0,0.011235955056179775,0.2463768115942029,0.0,5.333333333333333,10.115993936995679,3,1,0,0.3699421965317919,0.08587092221679422,0,True
Chesska,173.0,89.0,69.0,94.0,holly-rib-long-sleeve-tee#Black,86.0,86.0,92.0,65.0,66.0,unknown,-3.0,17.0,-2.0,0.9662921348314607,1.2463768115942029,0.9787234042553191,3.0,17.0,2.0,0.033707865168539325,0.2463768115942029,0.02127659574468085,4.0,11.269427669584644,3,2,0,0.37572254335260113,0.10045375750247436,0,True
Chesska,173.0,89.0,69.0,94.0,layered-sleeve-top#DarkBlue,137.0,118.0,115.0,63.0,45.0,unknown,48.0,49.0,21.0,1.5393258426966292,1.710144927536232,1.2234042553191489,48.0,49.0,21.0,0.5393258426966292,0.7101449275362319,0.22340425531914893,39.333333333333336,15.88500340992514,3,0,0,0.36416184971098264,0.49095834185067,0,True
Chesska,173.0,89.0,69.0,94.0,hannah-tee-1#RedWhite,100.0,100.0,110.0,72.0,32.0,unknown,11.0,31.0,16.0,1.1235955056179776,1.4492753623188406,1.1702127659574468,11.0,31.0,16.0,0.12359550561797752,0.4492753623188406,0.1702127659574468,19.333333333333332,10.408329997330664,3,0,0,0.4161849710982659,0.24769454463142163,0,True
Chesska,173.0,89.0,69.0,94.0,the-bell-sleeve-top#Grey,130.0,135.0,,71.0,64.0,unknown,41.0,66.0,,1.4606741573033708,1.9565217391304348,,41.0,66.0,,0.4606741573033708,0.9565217391304348,,53.5,17.67766952966369,2,0,1,0.41040462427745666,0.7085979482169028,1,False
Chesska,173.0,89.0,69.0,94.0,fundamental-sydney-crew#GreyMarle,120.0,114.0,116.0,66.0,72.0,unknown,31.0,45.0,22.0,1.348314606741573,1.6521739130434783,1.2340425531914894,31.0,45.0,22.0,0.34831460674157305,0.6521739130434783,0.23404255319148937,32.666666666666664,11.590225767142474,3,0,0,0.3815028901734104,0.41151035765884686,0,True
Chesska,173.0,89.0,69.0,94.0,softly-swinging-bamboo-tee#Navy,109.0,120.0,164.0,77.0,32.0,unknown,20.0,51.0,70.0,1.2247191011235956,1.7391304347826086,1.7446808510638299,20.0,51.0,70.0,0.2247191011235955,0.7391304347826086,0.7446808510638298,47.0,25.238858928247925,3,0,2,0.44508670520231214,0.5695101289900113,0,True
Chesska,173.0,89.0,69.0,94.0,henson-jumper#Cream,84.0,84.0,84.0,56.0,68.0,unknown,-5.0,15.0,-10.0,0.9438202247191011,1.2173913043478262,0.8936170212765957,5.0,15.0,10.0,0.056179775280898875,0.21739130434782608,0.10638297872340426,0.0,13.228756555322953,3,2,0,0.3236994219653179,0.12665135278404308,0,True
Chesska,173.0,89.0,69.0,94.0,cotton-modal-print-top#PinkNavy,106.0,104.0,108.0,63.0,20.0,unknown,17.0,35.0,14.0,1.1910112359550562,1.5072463768115942,1.148936170212766,17.0,35.0,14.0,0.19101123595505617,0.5072463768115942,0.14893617021276595,22.0,11.357816691600547,3,0,0,0.36416184971098264,0.2823979276598055,0,True
Chesska,173.0,89.0,69.0,94.0,jersey-split-back-hooded-top#NavyStrip,124.0,140.0,150.0,63.0,57.0,unknown,35.0,71.0,56.0,1.3932584269662922,2.028985507246377,1.5957446808510638,35.0,71.0,56.0,0.39325842696629215,1.0289855072463767,0.5957446808510638,54.0,18.083141320025124,3,0,2,0.36416184971098264,0.672662871687911,0,True
Chesska,173.0,89.0,69.0,94.0,ava-short-sleeve-linen-tee#Blush,112.0,110.0,115.0,63.0,36.0,unknown,23.0,41.0,21.0,1.2584269662921348,1.5942028985507246,1.2234042553191489,23.0,41.0,21.0,0.25842696629213485,0.5942028985507246,0.22340425531914893,28.333333333333332,11.015141094572204,3,0,0,0.36416184971098264,0.3586780400540028,0,True
Chesska,173.0,89.0,69.0,94.0,rib-tank-2#Khaki,104.0,106.0,112.0,69.0,,unknown,15.0,37.0,18.0,1.1685393258426966,1.536231884057971,1.1914893617021276,15.0,37.0,18.0,0.16853932584269662,0.5362318840579711,0.19148936170212766,23.333333333333332,11.930353445448855,3,0,0,0.3988439306358382,0.29875352386759846,1,False
Chesska,173.0,89.0,69.0,94.0,tinker-stripe-knit#NavyWhite,106.0,104.0,108.0,67.0,74.0,unknown,17.0,35.0,14.0,1.1910112359550562,1.5072463768115942,1.148936170212766,17.0,35.0,14.0,0.19101123595505617,0.5072463768115942,0.14893617021276595,22.0,11.357816691600547,3,0,0,0.3872832369942196,0.2823979276598055,0,True
Chesska,173.0,89.0,69.0,94.0,paradising-buttoned-shirt#Wheat,100.0,104.0,110.0,54.0,36.0,unknown,11.0,35.0,16.0,1.1235955056179776,1.5072463768115942,1.1702127659574468,11.0,35.0,16.0,0.12359550561797752,0.5072463768115942,0.1702127659574468,20.666666666666668,12.662279942148386,3,0,0,0.31213872832369943,0.26701821612900617,0,True
Chesska,173.0,89.0,69.0,94.0,rika-top#BatikTile,90.0,92.0,92.0,57.0,,unknown,1.0,23.0,-2.0,1.0112359550561798,1.3333333333333333,0.9787234042553191,1.0,23.0,2.0,0.011235955056179775,0.3333333333333333,0.02127659574468085,7.333333333333333,13.650396819628847,3,1,0,0.32947976878612717,0.12194862804473129,1,False
Chesska,173.0,89.0,69.0,94.0,seeker-knot-front-shirt#Olive,106.0,108.0,106.0,55.0,69.0,unknown,17.0,39.0,12.0,1.1910112359550562,1.565217391304348,1.127659574468085,17.0,39.0,12.0,0.19101123595505617,0.5652173913043478,0.1276595744680851,22.666666666666668,14.364307617610162,3,0,0,0.3179190751445087,0.2946294005758297,0,True
Chesska,173.0,89.0,69.0,94.0,belle-lace-trim-tee#GreyMarle,133.0,143.0,179.0,79.0,40.0,unknown,44.0,74.0,85.0,1.4943820224719102,2.072463768115942,1.9042553191489362,44.0,74.0,85.0,0.4943820224719101,1.0724637681159421,0.9042553191489362,67.66666666666667,21.22105872319601,3,0,2,0.45664739884393063,0.8237003699122628,0,True
Chesska,173.0,89.0,69.0,94.0,fundamental-stripe-long-sleeve-tee#WhiteBlack,110.0,106.0,112.0,72.0,70.0,unknown,21.0,37.0,18.0,1.2359550561797752,1.536231884057971,1.1914893617021276,21.0,37.0,18.0,0.23595505617977527,0.5362318840579711,0.19148936170212766,25.333333333333332,10.214368964029708,3,0,0,0.4161849710982659,0.321225433979958,0,True
Chesska,173.0,89.0,69.0,94.0,janet-frill-shirt#White,110.0,112.0,116.0,72.0,74.0,unknown,21.0,43.0,22.0,1.2359550561797752,1.6231884057971016,1.2340425531914894,21.0,43.0,22.0,0.23595505617977527,0.6231884057971014,0.23404255319148937,28.666666666666668,12.423096769056148,3,0,0,0.4161849710982659,0.36439533838945537,0,True
Chesska,173.0,89.0,69.0,94.0,the-oversize-knit#GreyMarle,180.0,,,73.0,27.0,unknown,91.0,,,2.0224719101123596,,,91.0,,,1.0224719101123596,,,91.0,,1,0,1,0.42196531791907516,1.0224719101123596,2,False
Chesska,173.0,89.0,69.0,94.0,cooks-shirt#Stripes,108.0,110.0,112.0,71.0,,unknown,19.0,41.0,18.0,1.2134831460674158,1.5942028985507246,1.1914893617021276,19.0,41.0,18.0,0.21348314606741572,0.5942028985507246,0.19148936170212766,26.0,13.0,3,0,0,0.41040462427745666,0.33305846877342266,1,False
Chesska,173.0,89.0,69.0,94.0,milan-34-sleeve-1#Melange,130.0,122.0,126.0,62.0,57.0,unknown,41.0,53.0,32.0,1.4606741573033708,1.7681159420289856,1.3404255319148937,41.0,53.0,32.0,0.4606741573033708,0.7681159420289855,0.3404255319148936,42.0,10.535653752852738,3,0,1,0.3583815028901734,0.5230718770824166,0,True
Chesska,173.0,89.0,69.0,94.0,for-the-frill-top#Ivory,130.0,132.0,147.0,66.0,,unknown,41.0,63.0,53.0,1.4606741573033708,1.9130434782608696,1.5638297872340425,41.0,63.0,53.0,0.4606741573033708,0.9130434782608695,0.5638297872340425,52.333333333333336,11.015141094572204,3,0,2,0.3815028901734104,0.645849140932761,1,False
Chesska,173.0,89.0,69.0,94.0,the-v-split-blouse#Salmon,136.0,,145.0,70.0,27.0,unknown,47.0,,51.0,1.5280898876404494,,1.5425531914893618,47.0,,51.0,0.5280898876404494,,0.5425531914893617,49.0,2.8284271247461903,2,0,1,0.4046242774566474,0.5353215395649056,1,False
Chesska,173.0,89.0,69.0,94.0,the-swing-tank-top#Rose,125.0,134.0,173.0,68.0,,unknown,36.0,65.0,79.0,1.404494382022472,1.9420289855072463,1.8404255319148937,36.0,65.0,79.0,0.4044943820224719,0.9420289855072463,0.8404255319148937,60.0,21.93171219946131,3,0,2,0.3930635838150289,0.7289829664815373,1,False
Chesska,173.0,89.0,69.0,94.0,the-define-flute-sleeve-blouse#White,121.0,121.0,134.0,65.0,63.0,unknown,32.0,52.0,40.0,1.3595505617977528,1.7536231884057971,1.425531914893617,32.0,52.0,40.0,0.3595505617977528,0.7536231884057971,0.425531914893617,41.333333333333336,10.066445913694333,3,0,1,0.37572254335260113,0.5129018883657223,0,True
Chesska,173.0,89.0,69.0,94.0,fundamental-split-hoodie#Navy,128.0,116.0,104.0,64.0,74.0,unknown,39.0,47.0,10.0,1.4382022471910112,1.681159420289855,1.1063829787234043,39.0,47.0,10.0,0.43820224719101125,0.6811594202898551,0.10638297872340426,32.0,19.467922333931785,3,0,0,0.3699421965317919,0.4085815487347569,0,True
